detid,length,pos,fclass,road,limit,citycode,lanes,linkid,long,lat
8295-S,0.177864287110119,0.084832656093268,secondary,South Vermont Avenue,56.1711229946524,losanageles,2,582,-118.291749,34.064576
2058-E,0.109811982011191,0.07579896690564,primary,West 4th Street,40,losanageles,2,102,-118.247964,34.048602
2199-W,0.150970646408934,0.086021346765801,tertiary,College Street,48.551724137931,losanageles,1,724,-118.236454,34.063809
13092-W,0.246113163438039,0.074112027136932,primary,W Washington Boulevard,57.6842105263158,losanageles,2,1110,-118.269973,34.03352
8295-W,0.151261571951912,0.076986918547158,tertiary,West 6th Street,48.551724137931,losanageles,2,997,-118.290612,34.063772
2058-N,0.090536877946815,0.055815160396194,other,,17.6,losanageles,3,417,-118.24765,34.047671
2200-E,0.152305440188088,0.066115057585102,tertiary,College Street,48.551724137931,losanageles,3,725,-118.236539,34.063749
13093-E,0.097172823428613,0.030045979272059,primary,W Washington Boulevard,57.6842105263158,losanageles,2,1112,-118.270116,34.033424
8296-N,0.199252016002655,0.067663307523395,secondary,Alvarado Street,56.1711229946524,losanageles,2,890,-118.274124,34.060646
2059-E,0.109048904435649,0.022431047590538,primary,East 4th Street,57.6842105263158,losanageles,2,101,-118.246509,34.047517
2200-N,0.18457088401619,0.062346184771362,primary,North Alameda Street,56,losanageles,3,722,-118.235859,34.062761
13094-E,0.112771696741867,0.06441618852133,primary,West Olympic Boulevard,55.6732223903177,losanageles,2,849,-118.271903,34.048136
8296-S,0.194491233272739,0.084881802590932,secondary,Alvarado Street,56.1711229946524,losanageles,2,886,-118.273375,34.062036
2059-S,0.17240342677162,0.126108058155738,secondary,South Los Angeles Street,56.1711229946524,losanageles,2,429,-118.245133,34.048151
2200-S,0.634635001045793,0.090097036014746,primary,North Spring Street,56,losanageles,4,723,-118.235391,34.064474
13094-W,0.099153036331461,0.059504396416195,primary,West Olympic Boulevard,55.6732223903177,losanageles,2,850,-118.270439,34.047543
8297-N,0.310770126959784,0.05362913138942,secondary,South Virgil Avenue,56.1711229946524,losanageles,2,994,-118.287035,34.066096
2061-N,0.166409537130083,0.079237135191588,primary,Figueroa Street,57.6842105263158,losanageles,7,511,-118.257816,34.051584
2200-W,0.145511270791463,0.061614944880059,tertiary,West College Street,48.551724137931,losanageles,2,1845,-118.234923,34.063197
13095-E,0.092288143431391,0.07602271001339,primary,West Olympic Boulevard,56,losanageles,3,215,-118.266729,34.045728
8297-S,0.239360008715577,0.088565107142219,secondary,South Virgil Avenue,56.1711229946524,losanageles,2,991,-118.287101,34.067566
2061-W,0.106977268762774,0.049025646477287,primary,West 5th Street,57.6842105263158,losanageles,4,94,-118.256581,34.051881
2201-E,0.266427064471583,0.23327173682509,motorway_link,,,losanageles,2,694,-118.245188,34.064436
13095-N,0.077159504780724,0.012275512188657,other,,17.6,losanageles,2,529,-118.265907,34.045116
8298-N,0.183946304893458,0.106238864009376,secondary,South Vermont Avenue,56.1711229946524,losanageles,2,585,-118.291625,34.066347
2062-S,0.144347580841167,0.068350171897284,secondary,South Flower Street,61.0666666666667,losanageles,4,515,-118.255574,34.052262
2201-N,0.164050956870118,0.059171665803974,primary,North Figueroa Street,55.6732223903177,losanageles,2,692,-118.245743,34.063556
13095-S,0.175612288170919,0.070407900540788,other,Francisco Street,56,losanageles,1,526,-118.265339,34.046137
8298-S,0.16518524479085,0.066073220784452,secondary,South Vermont Avenue,56.1711229946524,losanageles,2,586,-118.291745,34.068121
2062-W,0.234484952518851,0.070849230652253,primary,West 5th Street,57.6842105263158,losanageles,4,93,-118.255347,34.051109
2201-W,0.122299768880964,0.015653907690843,tertiary,Alpine Street,48.551724137931,losanageles,1,693,-118.24514,34.064053
13095-W,0.148857243138726,0.096971963407241,primary,West Olympic Boulevard,56,losanageles,4,217,-118.264619,34.045194
8299-E,0.094567903015343,0.06338676441125,secondary,West 4th Street,61.0666666666667,losanageles,4,641,-118.257894,34.056181
2063-S,0.174577974439881,0.065920762234728,primary,South Grand Avenue,55.6732223903177,losanageles,3,353,-118.253422,34.050768
2202-N,0.219126726265976,0.069774544563225,secondary,North Hill Street,48,losanageles,2,745,-118.239882,34.062066
13096-E,0.205007999691816,0.061400816945265,other,West 20th Street,41.9,losanageles,1,1181,-118.286596,34.038147
8299-N,0.31175229939167,0.078262443572626,tertiary,Beaudry Avenue,48.551724137931,losanageles,1,975,-118.258158,34.054847
2063-W,0.102341027115835,0.056011587535413,primary,West 5th Street,57.6842105263158,losanageles,4,92,-118.25332,34.049786
2202-S,0.182790731064421,0.07211060453024,secondary,North Hill Street,48,losanageles,2,742,-118.239275,34.063488
13096-N,0.183328539032236,0.035769089736175,motorway_link,,,losanageles,2,1182,-118.285755,34.037765
8299-S,0.10675770432405,0.083777618968459,tertiary,Beaudry Avenue,48.551724137931,losanageles,2,642,-118.256932,34.056321
2064-N,0.179600028235852,0.128409245315564,primary,Olive Street,57.6842105263158,losanageles,3,504,-118.253759,34.048463
2203-E,0.105151741946062,0.063400024917441,tertiary,Alpine Street,48.551724137931,losanageles,2,748,-118.239098,34.062568
13096-S,0.266801930255019,0.25459081425116,other,West 20th Street,41.9,losanageles,2,1183,-118.285889,34.038031
8300-E,0.179492705774353,0.084121462155271,secondary,West 3rd Street,56,losanageles,2,639,-118.25883,34.057102
2064-S,0.172898597641016,0.080308443026164,secondary,Olive Street,56.1711229946524,losanageles,1,505,-118.252277,34.050219
2203-N,0.219843204525243,0.083616441888319,secondary,North Broadway,56.1711229946524,losanageles,3,752,-118.238674,34.061552
13096-W,0.138486757119166,0.074858409223151,secondary,West 20th Street,56.1711229946524,losanageles,1,1179,-118.284888,34.03823
8300-W,0.094618653807731,0.071586003144571,secondary,West 3rd Street,56,losanageles,3,640,-118.2569654,34.0565696
2064-W,0.089145271946251,0.067667703800821,primary,West 5th Street,57.6842105263158,losanageles,1,91,-118.25219,34.049001
2203-S,0.177759336141061,0.083927374898472,secondary,North Broadway,56.1711229946524,losanageles,2,746,-118.237967,34.063167
13097-E,0.138507923455343,0.076077615894355,secondary,West 20th Street,56.1711229946524,losanageles,1,1180,-118.28502,34.038152
8301-E,0.163056556914595,0.076984171117689,secondary,West 3rd Street,56,losanageles,2,637,-118.260714,34.057884
2065-N,0.175344453523081,0.13626606946869,secondary,South Hill Street,61.0666666666667,losanageles,2,378,-118.252751,34.047726
2203-W,0.127045297862307,0.045130504681203,tertiary,Alpine Street,48.551724137931,losanageles,1,749,-118.23777,34.062187
13097-N,0.156417987051134,0.071429095477369,secondary,Hoover Street,56.1711229946524,losanageles,4,1175,-118.283961,34.037405
8301-W,0.176362294801661,0.070941111710815,secondary,West 3rd Street,56,losanageles,2,638,-118.258976,34.057237
2204-E,0.128995692702276,0.05250875595646,tertiary,Alpine Street,48.551724137931,losanageles,2,750,-118.237569,34.06206
